,SKU,ProductName,NetPrice,Quantity
302,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,48.285,2
303,FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,42.81800000000001,5
304,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",101.36519999999999,5
305,FUR-FU-10004666,DAX Clear Channel Poster Frame,9.185400000000001,2
306,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",10.955400000000003,2
307,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",10.4636,5
308,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",39.0034,2
309,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",41.32,2
310,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",36.225000000000016,2
311,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",43.479200000000006,2
312,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",66.86240000000002,5
313,FUR-FU-10004909,Contemporary Wood/Metal Frame,10.504000000000003,2
314,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",37.7706,5
315,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",15.1668,5
316,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",5.074999999999999,2
317,FUR-FU-10004973,Flat Face Poster Frame,10.927200000000001,2
318,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,473.84280000000007,5
319,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,268.12170000000003,5
320,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",177.48900000000003,2
321,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",180.81550000000001,5
322,FUR-TA-10000849,Bevis Rectangular Conference Tables,122.6232,2
323,FUR-TA-10001039,KI Adjustable-Height Table,63.62520000000001,2
324,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",112.47260000000001,2
325,FUR-TA-10001095,Chromcraft Round Conference Tables,137.6891,5
326,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",223.648,2
327,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",59.23710000000002,2
328,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,180.09720000000004,5
329,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,36.43260000000001,5
330,FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",60.55590000000002,5
331,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,167.95400000000004,5
332,FUR-TA-10001768,Hon Racetrack Conference Tables,207.38290000000003,2
333,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",173.23499999999999,2
334,FUR-TA-10001857,Balt Solid Wood Rectangular Table,94.94100000000002,5
335,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,139.8462,5
336,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,347.85220000000004,5
337,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",250.0992,5
338,FUR-TA-10001950,Balt Solid Wood Round Tables,406.3059,2
339,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",159.5681,5
340,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",276.6888,5
341,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,199.20360000000005,5
342,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",128.333,2
343,FUR-TA-10002533,BPI Conference Tables,116.84000000000003,5
344,FUR-TA-10002607,KI Conference Tables,59.54760000000001,2
345,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",131.6546,5
346,FUR-TA-10002645,Hon Rectangular Conference Tables,188.86650000000003,5
347,FUR-TA-10002774,Laminate Occasional Tables,127.92790000000002,5
348,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,115.60860000000002,5
349,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",197.37959999999998,2
350,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",216.61340000000007,5
351,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",158.81850000000003,5
352,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",446.2938000000001,2
353,FUR-TA-10003392,Global Adaptabilities Conference Tables,227.59380000000002,2
354,FUR-TA-10003469,Balt Split Level Computer Training Table,116.55,2
355,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,289.62010000000004,2
356,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,300.735,2
357,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,196.80780000000004,2
358,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,97.1022,2
359,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,13.859300000000003,2
360,FUR-TA-10003954,Hon 94000 Series Round Tables,269.5238,2
361,FUR-TA-10004086,KI Adjustable-Height Table,67.06440000000002,5
362,FUR-TA-10004147,Hon 4060 Series Tables,87.3288,2
363,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",74.592,5
364,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",223.74300000000005,2
365,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",245.56320000000002,2
366,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,388.1820000000001,5
367,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,190.3125,2
368,FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,266.7705,5
369,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,170.89700000000002,5
370,FUR-TA-10004575,Hon 5100 Series Wood Tables,238.60360000000006,2
371,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,119.74230000000003,2
372,FUR-TA-10004619,Hon Non-Folding Utility Tables,111.51700000000004,2
373,FUR-TA-10004767,Safco Drafting Table,50.395800000000015,5
374,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",255.15839999999997,5
375,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,43.28870000000001,2
376,OFF-AP-10000027,Hoover Commercial SteamVac,9.506000000000002,2
377,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,22.736,5
378,OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,5.990400000000001,5
379,OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,30.515800000000006,2
380,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,75.26180000000001,5
381,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,37.970800000000004,2
382,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,7.6049999999999995,2
383,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",236.26079999999996,2
384,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,28.0308,5
385,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,9.215800000000002,5
386,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,45.1252,5
387,OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,90.735,2
388,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,3.2338,2
389,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,14.5944,2
390,OFF-AP-10000696,Holmes Odor Grabber,9.661400000000002,5
391,OFF-AP-10000804,Hoover Portapower Portable Vacuum,3.3600000000000008,5
392,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,130.3056,5
393,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,91.78400000000002,2
394,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,72.7056,2
395,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,52.69550000000002,2
396,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,207.05940000000007,5
397,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,59.925200000000004,5
398,OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,28.602900000000005,2
399,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,39.2256,5
400,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,56.336000000000006,5
401,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,37.215399999999995,5
402,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,29.505600000000005,2
403,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",10.945,5
404,OFF-AP-10001366,Staple holder,8.0154,5
405,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,64.0704,5
406,OFF-AP-10001394,Harmony Air Purifier,120.96000000000002,5
407,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,29.614100000000008,5
408,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",6.3788,5
409,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,34.49180000000001,2
410,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,172.10920000000002,5
411,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.8786,5
412,OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,2.5752,5
413,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,13.007200000000003,2
414,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,6.292500000000001,2
415,OFF-AP-10002082,Holmes HEPA Air Purifier,14.157000000000004,5
416,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",151.95680000000002,2
417,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,43.185599999999994,2
418,OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,3.045,2
419,OFF-AP-10002222,Staple holder,6.3290999999999995,2
420,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",3.233800000000001,5
421,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",38.5336,5
422,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,13.564800000000002,2
423,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,32.5674,2
424,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,52.51780000000001,5
425,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",76.39450000000002,5
426,OFF-AP-10002472,3M Office Air Cleaner,16.887,2
427,OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",43.435,5
428,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,126.36580000000001,2
429,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,212.12640000000002,5
430,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",36.2008,2
431,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,205.56630000000004,2
432,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,48.63600000000001,2
433,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",85.10600000000002,5
434,OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,128.2728,2
435,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,19.0728,2
436,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,49.52320000000001,5
437,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,16.086000000000002,2
438,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,1.5540000000000003,5
439,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,201.4355,5
440,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,14.512200000000004,2
441,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,24.878800000000005,2
442,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,167.97570000000002,2
443,OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",35.5896,2
444,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,122.62540000000001,5
445,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",8.5898,5
446,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,10.337800000000001,2
447,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,8.463000000000001,2
448,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,36.69840000000001,2
449,OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,261.54,5
450,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.3075,2
451,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,145.23600000000005,5
452,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,22.925200000000004,2
453,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,268.36500000000007,2
454,OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,20.2648,5
455,OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",43.358399999999996,2
456,OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",2.34,5
457,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,8.058600000000002,5
458,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,11.388,2
459,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",2.923,2
460,OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,30.735000000000003,5
461,OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,52.936800000000005,5
462,OFF-AP-10004249,Staple holder,8.738100000000001,2
463,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",40.44160000000001,2
464,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,58.5504,5
465,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,14.9504,2
466,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",57.715199999999996,2
467,OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",7.4712000000000005,5
468,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,27.022600000000008,5
469,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",6.458099999999999,5
470,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,10.628800000000002,2
471,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,5.6721,2
472,OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,23.1312,2
473,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",2.5864000000000003,5
474,OFF-AR-10000122,Newell 314,4.1850000000000005,5
475,OFF-AR-10000127,Newell 321,2.3288000000000006,5
476,OFF-AR-10000203,Newell 336,3.0388000000000015,2
477,OFF-AR-10000246,Newell 318,2.0572,2
478,OFF-AR-10000255,Newell 328,4.3216,5
479,OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",2.3024999999999998,2
480,OFF-AR-10000369,Design Ebony Sketching Pencil,1.0286,2
481,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",26.586000000000006,2
482,OFF-AR-10000390,Newell Chalk Holder,2.2302000000000004,5
483,OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,11.158000000000001,2
484,OFF-AR-10000422,Pencil and Crayon Sharpener,1.5987000000000002,5
485,OFF-AR-10000462,Sanford Pocket Accent Highlighters,0.912,5
486,OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",8.511800000000001,2
487,OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",19.705000000000005,2
488,OFF-AR-10000588,Newell 345,14.6816,2
489,OFF-AR-10000614,Barrel Sharpener,2.6418,5
490,OFF-AR-10000634,Newell 320,3.124400000000001,2
491,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",1.4405000000000001,2
492,OFF-AR-10000658,Newell 324,8.316000000000003,5
493,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,3.4038000000000004,5
494,OFF-AR-10000799,Col-Erase Pencils with Erasers,4.3168000000000015,2
495,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,2.0064000000000006,2
496,OFF-AR-10000823,Newell 307,1.3104000000000002,5
497,OFF-AR-10000896,Newell 329,2.4272000000000005,5
498,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,8.628400000000001,5
499,OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",20.468,5
500,OFF-AR-10000940,Newell 343,2.1462,5
501,OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,1.9596,5
502,OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",1.232,5
503,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",18.452900000000003,5
504,OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",1.8872,5
505,OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",1.1713,5
506,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",2.016,5
507,OFF-AR-10001166,Staples in misc. colors,4.6238,5
508,OFF-AR-10001177,Newell 349,2.3288,5
509,OFF-AR-10001216,Newell 339,2.0572,5
510,OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",3.946800000000001,5
511,OFF-AR-10001227,Newell 338,2.1462,5
512,OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",1.512,5
513,OFF-AR-10001246,Newell 317,2.0874,5
514,OFF-AR-10001315,Newell 310,1.2496000000000003,5
515,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",4.406400000000001,5
516,OFF-AR-10001419,Newell 325,2.891000000000001,2
517,OFF-AR-10001427,Newell 330,4.4252,2
518,OFF-AR-10001446,Newell 309,8.085000000000003,2
519,OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",22.838399999999996,5
520,OFF-AR-10001473,Newell 313,2.3944,5
521,OFF-AR-10001545,Newell 326,1.2496000000000003,5
522,OFF-AR-10001547,Newell 311,1.6133000000000002,2
523,OFF-AR-10001573,American Pencil,1.6543000000000003,2
524,OFF-AR-10001615,Newell 34,14.6816,2
525,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,2.0002,2
526,OFF-AR-10001683,Lumber Crayons,6.106999999999999,5
527,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,17.500999999999998,2
528,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,3.7376000000000005,2
529,OFF-AR-10001770,Economy #2 Pencils,1.9684000000000001,2
530,OFF-AR-10001860,BIC Liqua Brite Liner,4.441600000000001,2
531,OFF-AR-10001868,Prang Dustless Chalk Sticks,0.8400000000000001,2
532,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,12.952800000000002,5
533,OFF-AR-10001915,Peel-Off China Markers,5.759399999999999,2
534,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",1.3348000000000002,5
535,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",1.8696000000000002,2
536,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,32.105399999999996,2
537,OFF-AR-10001954,Newell 331,3.5697000000000005,5
538,OFF-AR-10001955,Newell 319,13.888000000000002,5
539,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,12.225600000000002,2
540,OFF-AR-10001972,Newell 323,1.2432,5
541,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,4.252900000000001,5
542,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2.1456,5
543,OFF-AR-10002067,Newell 334,14.6816,2
544,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,34.222000000000016,2
545,OFF-AR-10002221,12 Colored Short Pencils,1.898,5
546,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,27.927600000000005,5
547,OFF-AR-10002255,Newell 346,2.0448000000000004,5
548,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.3046000000000006,2
549,OFF-AR-10002280,Staples in misc. colors,3.5585000000000004,2
550,OFF-AR-10002335,DIXON Oriole Pencils,1.9092000000000002,2
551,OFF-AR-10002375,Newell 351,2.3288000000000006,2
552,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",2.5134,2
553,OFF-AR-10002445,SANFORD Major Accent Highlighters,4.389600000000001,2
554,OFF-AR-10002467,Dixon Ticonderoga Pencils,2.1754,5
555,OFF-AR-10002578,Newell 335,2.0448000000000004,5
556,OFF-AR-10002656,Sanford Liquid Accent Highlighters,4.208400000000001,2
557,OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",125.21520000000001,2
558,OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,10.486,2
559,OFF-AR-10002766,Prang Drawing Pencil Set,2.0294000000000003,2
560,OFF-AR-10002804,Faber Castell Col-Erase Pencils,2.8850999999999996,5
561,OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,15.386000000000001,2
562,OFF-AR-10002833,Newell 322,1.3286,2
563,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,9.612,5
564,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,16.2874,5
565,OFF-AR-10002987,Prismacolor Color Pencil Set,11.705599999999999,2
566,OFF-AR-10003045,Prang Colored Pencils,1.617,2
567,OFF-AR-10003056,Newell 341,3.038800000000001,5
568,OFF-AR-10003087,Staples in misc. colors,1.2816000000000003,5
569,OFF-AR-10003156,50 Colored Long Pencils,7.5184,5
570,OFF-AR-10003158,Fluorescent Highlighters by Dixon,2.6268000000000007,5
571,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,6.103700000000002,5
572,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,2.3380000000000005,5
573,OFF-AR-10003190,Newell 32,2.0736000000000003,5
574,OFF-AR-10003217,Newell 316,3.5208,2
575,OFF-AR-10003251,Prang Drawing Pencil Set,1.668,5
576,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",5.580000000000001,2
577,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",22.615400000000005,2
578,OFF-AR-10003394,Newell 332,2.1462,5
579,OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",4.1535,5
580,OFF-AR-10003469,Nontoxic Chalk,0.9152000000000002,5
581,OFF-AR-10003477,4009 Highlighters,0.8844000000000002,5
582,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",4.884,5
583,OFF-AR-10003481,Newell 348,2.3288000000000006,2
584,OFF-AR-10003504,Newell 347,3.0388000000000015,2
585,OFF-AR-10003514,4009 Highlighters by Sanford,2.6666000000000007,2
586,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,4.012800000000001,5
587,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",20.268,5
588,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",3.0952,5
589,OFF-AR-10003631,Staples in misc. colors,3.2428000000000003,2
590,OFF-AR-10003651,Newell 350,2.3288000000000006,5
591,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,24.551800000000004,2
592,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,2.1294,2
593,OFF-AR-10003727,Berol Giant Pencil Sharpener,12.0629,5
594,OFF-AR-10003732,Newell 333,2.0572,2
595,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,6.237000000000001,5
596,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",1.0010000000000006,5
597,OFF-AR-10003770,Newell 340,2.0448000000000004,2
598,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,6.125000000000001,5
599,OFF-AR-10003811,Newell 327,1.6133,5
600,OFF-AR-10003829,Newell 35,2.3288000000000006,5
601,OFF-AR-10003856,Newell 344,2.0572,2
602,OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",1.8256000000000001,5
603,OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",3.8272,5
604,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,30.317800000000005,2
605,OFF-AR-10003958,Newell 337,2.3288000000000006,2
606,OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,2.2715,2
607,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,25.892600000000005,5
608,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,26.985000000000003,5
609,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",1.4868,5
610,OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",12.765800000000004,5
611,OFF-AR-10004062,Staples in misc. colors,7.860000000000001,5
612,OFF-AR-10004078,Newell 312,4.088,5
613,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",1.2767999999999997,5
614,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,18.705600000000004,2
615,OFF-AR-10004269,Newell 31,2.9736000000000007,2
616,OFF-AR-10004272,Newell 308,1.26,2
617,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,8.7527,2
618,OFF-AR-10004441,BIC Brite Liner Highlighters,2.4012,5
619,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,10.394400000000001,2
